titles,links
低压智能断路器关键技术研究,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050943&idx=3&sn=a685a1cdfb54789ac77b130f1d511c0d&chksm=bd71fab78a0673a1dee783dcf8e8cbeee9c727fdd68cd3155ae0d3947f9460d083f2b36514c6#rd
致2023年所有想辞职的电力员工,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050914&idx=1&sn=48d32fd42ff605326e7c41b4bd580a59&chksm=bd71faaa8a0673bcfde32d95caa8f3811047bc8dbab0c294319781c8179979d9143bd9e883b9#rd
新一代48V架构数据中心VRM前沿技术概览,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050914&idx=2&sn=dac393f0b4ed0130961f93aae7adddb5&chksm=bd71faaa8a0673bca4269a68aa8bf535fb275469f2b1ec9a5d7558a35e7a7e716dbaf172ddd0#rd
省内知名高校，升学率29.6%，电气读研拟录取学校统计,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050914&idx=3&sn=314ff436aa55c3f4bde9c17ae51b33ec&chksm=bd71faaa8a0673bc535a438d7b56ac929052d27c22ff6a8b95d5d3197bf98c722f63f79a9d87#rd
98位！2023中国大学电气工程高贡献学者，名单发布！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050865&idx=1&sn=b9ec8b2d20b062ac7ce5f4853a6665ae&chksm=bd71fa798a06736fe8c91f15aa6b0b6d0fbb7d7b13001f60dd6fd901de060c56dcffad82cf94#rd
电力电子化电力系统的动力学方法,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050865&idx=2&sn=02205f7c2bfdb37ff04ffa7a3393e895&chksm=bd71fa798a06736f60b1baca20a7fc9808e9e1ecd7e70bc91963de7faf0e54becc867b622afa#rd
武汉大学、合肥工业大学等十校电气夏令营报名中！部分即将截止！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050865&idx=3&sn=66d2132525be95705994b93f04611010&chksm=bd71fa798a06736fd8009d42aff567bb619b3ae7dd9ab288dedec009b77e364b75727c14072e#rd
速看，电气工程最新专业排名出炉！文末附教育部第五轮学科评估结果,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050836&idx=1&sn=9f342cf2fcf029ae1fdf663f1d93b492&chksm=bd71fa5c8a06734ae7d0bd3e19b0afad52890f43385df004f35d7d7f85c72616282f554a84a7#rd
收藏！2023中国科协重要学术会议指南 — 电气工程领域,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050836&idx=2&sn=545c7f1cf0edd01e4bc4fbfe38ace6d5&chksm=bd71fa5c8a06734a4c1465752129cbec94b08377b539e7e46f104f321d1111c36b202575cad6#rd
全奖电气博士招生！美国纽约大学（New York University）智能电网方向博士招生启事,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050836&idx=3&sn=689a6b8435264b8ef117900f60707204&chksm=bd71fa5c8a06734ad8f2f73fe6278fcc0f4b0a06877ad68d1715e82471cb780f398dea77dc78#rd
电池老化快？检测不到位！日置BT3554-50助您快速诊断,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050802&idx=1&sn=2e256a053ae3a84e69aee48c5a4c83a0&chksm=bd71fa3a8a06732cabc25ddc3cb71fc51383fba862cb4899b713e5a40579a1224eb3dce4c5b5#rd
喜讯！中国高校学者斩获2023年度 IEEE PELS 科技奖,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050802&idx=2&sn=b52669804f4111636a817f06702c337f&chksm=bd71fa3a8a06732ce8aa0934e75c28eec2f974dd67fe007451748b2144e2ad87a70685f1423c#rd
储能产品的三个细分市场,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050802&idx=3&sn=551c6225c74ad74600ba73986e609845&chksm=bd71fa3a8a06732c0e36118cb820f77142c79847ccbf2d98847dda9fd1505476eea63437e1da#rd
助双转型加速！施耐德电气全新服务体系现已重磅发布！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050797&idx=1&sn=1fb940dbd8fbea2975ee0db4b0c7243f&chksm=bd71fa258a0673332278182a5a02c00a3d0fa4ca2c3f6ce2e7a76c8282b5ba245141002207e9#rd
配电网知识图谱重磅来袭,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050797&idx=3&sn=8c202fdea08bcccbc26c8cc7adc23c29&chksm=bd71fa258a06733341e936750e18bcb2fca5d2cd1aaa27300aa80aab2f5cee202f16ea06a9e2#rd
【EI检索】2023年国际无线电能传输技术会议（ICWPT2023）征文通知,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050775&idx=1&sn=38cc6f371aa3edba4e0b6854ac042eb3&chksm=bd71fa1f8a0673095fd0d210e3ac90ad614b291614745f8de95fe5454cb9c14910fef5a899db#rd
国家电网2023拟录取（第二批）公示！两批高校名单汇总,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050775&idx=2&sn=b498864f0a317ab7ffe460784ecb1fc6&chksm=bd71fa1f8a0673093494755439a5179e4295e4ea21cacd2c774575ce4f3b976601be0f157111#rd
基于机器嗅觉的电力传感关键技术研究,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050775&idx=3&sn=fb84fcf351467cdc600276e422a657c7&chksm=bd71fa1f8a06730940f1658f3fe3b0aa5cfb896666fd300a4d8452a3e0d054e5fd97a269d5c4#rd
学科评估A+，名校电气研究生毕业去向统计出炉！电气毕业去哪儿？,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050742&idx=1&sn=fa29e28005dacfd45f1ab373dac4542d&chksm=bd71fbfe8a0672e820c432bc54c5152d8e83370498f3831adbf0cd3ae17df95307072c80577a#rd
电力市场的原理、变革与关键问题,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050742&idx=2&sn=3039bb7a0551c4f3d7fe74ef89c723e8&chksm=bd71fbfe8a0672e8535d7fd4f10ca211c6412357f6dc1e339f1928e482aa1d4c647c14c1b203#rd
速看！厦门大学电气专业2023夏令营报名！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050742&idx=3&sn=725c0690f86d47d078d3a8ce6807cb79&chksm=bd71fbfe8a0672e85eba4e284bc349e2ee2f15b0c9e27e7a2685af7a5e886ee3837da7ec719e#rd
2023年两院院士增选启动！电气学科数据与预测分析,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050726&idx=1&sn=c7431f2ad4ccd8f502092d76e9e13893&chksm=bd71fbee8a0672f89372098ee06d46478d4220c49f67c32bc00e46502219ad2642d1a4ea26b0#rd
舒印彪：新型电力系统构建及其关键技术,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050726&idx=2&sn=188fb30c4331a128e49dfb0306735aa8&chksm=bd71fbee8a0672f8d00f5845e00a734f729c4bc3f95e83041576b5fd46b083a4f2e1ecb0681e#rd
学科评估A-！天津大学2024级电气夏令营活动报名！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050726&idx=3&sn=e84cbeb4ded77808589b2bc97e46b0c4&chksm=bd71fbee8a0672f841d2536c5582d4ec1db2846eb9e27b9497d88afbdcccf303d9888ce0a04d#rd
EI检索 | 2023年电力、电网与储能国际学术会议(PGES 2023),http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050704&idx=1&sn=8710b97e0b72dcf60f8af390c7babe84&chksm=bd71fbd88a0672ce87c3cd4d43b2f5bc6d03f8e9adf138054b2b82990ca63b612c3ca70161b8#rd
电压kV为什么k要小写，原因你知道吗？,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050704&idx=2&sn=71e38b500b57b2954196bafda9f71d1a&chksm=bd71fbd88a0672ce57f916e700dbea4e87a6b3f673b2c618e5c6c2ea66e0e3a9ecd61cb186fd#rd
输配电领域近期“大事件”：德力西电气、高松、阳光慧碳、哥伦电气、中天科技、海格电气、正泰、诺雅克…,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050704&idx=3&sn=511902c2fd8262b8aa47c8baaa27e576&chksm=bd71fbd88a0672cef2c19307cd47d40226a208a8ce0ee55637d0e3c425575f70f41e32773e9c#rd
头部强势211，电气硕士就业分析来啦！电气毕业去哪儿？,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050696&idx=1&sn=8bcc353d267aeb7b7829031199106b65&chksm=bd71fbc08a0672d60851f3ce6fab701be5737a390ef6000a7b22886fce7d1b236526cf8fbf78#rd
10kVA光伏并网逆变器调试心得,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050696&idx=2&sn=5be7735063a6c3158ea151fe70b99e5b&chksm=bd71fbc08a0672d63c1ffa5638fede1b0130e6a0c9aa1613f7bd02976019bc4fc1e69fc50fd2#rd
大人，新能源的时代变了,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050696&idx=3&sn=3400a1d88507a1f2876de74fc8359853&chksm=bd71fbc08a0672d66939b2f2ae3d96063b67bd890a248aa21baaa9bbfaa68919436a08e9be0d#rd
盘点电气专业霸主级名校16强及6所原电力部部属院校,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050682&idx=1&sn=6205d227edea35861a6618cc2aea7c50&chksm=bd71fbb28a0672a47c94a580b94bdc2bde8ed2352ac64f6c5d2d3aaf8279a95de49e3a9c0acc#rd
高距径比无线电能传输系统关键技术研究,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050682&idx=2&sn=6fb665b0b6566dd07a2a075f4e937caf&chksm=bd71fbb28a0672a4bb9ae7a82b34cf5e6ba51c873fdb13a7c23499d6caa1d6f5a9c6e801fd40#rd
美国亚利桑那州立大学郭志城教授课题组招收电力电子方向博士研究生，学费全免，津贴医保年均24-25 万,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050682&idx=3&sn=368bf80a12bd963b161e789d562f4e82&chksm=bd71fbb28a0672a49c16b686f0098963bf9b91569de9952451b17757484c29ee204b3ac52794#rd
IEEE收录/Ei检索，世界时尚艺术之都举办，第二届电力系统与电气技术国际会议邀您相聚！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050663&idx=1&sn=84694077059a82d61bc4229f90060ea8&chksm=bd71fbaf8a0672b9bf4c1e25ba7ce8761f912cbdce0794b92055a32d7a30a59f3459d6313867#rd
学科评估A+！西安交大电气工程学院2023年（第九届）全国优秀大学生夏令营开始报名！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050663&idx=2&sn=e5b69c3ae045e791c4e669113f573cb8&chksm=bd71fbaf8a0672b970ff0d11c41da2affebafb8247270c2bf7aab4a7a616ba053e066fa1373a#rd
边云协同的配网无人机多机多巢巡检技术,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050663&idx=3&sn=6b3577cf37228789b9e86e4e7760aa40&chksm=bd71fbaf8a0672b95b9ecb6a2795c29f98761df3f0ee9d1b5e036a681842c96d770aeebfc8bb#rd
省内顶尖院校！近两年电气专业升学情况和就业情况汇总！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050632&idx=1&sn=5fe09d79b622b364ed12b65d8e66dba2&chksm=bd71fb808a0672965982ccbb1c7a38b10e0a5479bdb679c76eff83981affdd00ba155671d528#rd
电力电子技术的创新启示及发展方向,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050632&idx=2&sn=d44a599ced69427fcadeaf8144d1f401&chksm=bd71fb808a0672961e1796a736c7e5e33b1ae9598ce34b1baa63ef4e35f75b46cf9647de1d23#rd
输配电领域5月份“大事件”！中国中压真空断路器市场增长分析、智赋新型电力系统、上海光伏展、四川电力博览会,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050632&idx=3&sn=078e27e3bed3178fccacd49a93ec5b67&chksm=bd71fb808a067296980354b25f3eaaadfeb22de6bdd614b5021d468e66982953fb083ff40fcf#rd
电网各省份电力公司薪酬待遇详解,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050610&idx=1&sn=7989dfc55499cd8ba9bef3caf1cd8703&chksm=bd71fb7a8a06726cb0669bc710c882358deb6e1dca8c21fddfe4be18f691ac5a4c92991cce69#rd
楼宇交直流混合供电模式下直流电压等级的研究,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050610&idx=2&sn=97090528421fbecacf3657a9f2ccbd38&chksm=bd71fb7a8a06726c5b5edcb9928b499bf779293d76efb55cf59534ad5b152c866824a11e82b5#rd
全奖电气博士招生！美国德克萨斯大学阿灵顿分校电气工程系招收多名全奖博士生,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050610&idx=3&sn=c1d74ad51867380a2b1fa6e485ae4bf4&chksm=bd71fb7a8a06726c93793dfc5ef0c9e94d67b8ec8d4a23b0c715803e981c53afe722238f3cab#rd
施耐德电气创新峰会 | 丹青绘低碳，水墨映创新,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050552&idx=1&sn=bd11891e2eb9d3e11e5344697f2e19df&chksm=bd71fb308a06722626e9b67f246faaf38c6b2e601f47ad7d02ad01fd9dde4439c940374717f3#rd
武汉大学与国家电网签署战略合作框架协议,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050552&idx=2&sn=d6be71f24a8f2cfb78974afd15f8bc97&chksm=bd71fb308a067226274b824c758aa14d891c4882dc12e0283a9f7962dd54eebf81ce4fcca9a1#rd
清华大学电机系2名博士研究生荣获2022年IEEE DEIS Graduate Fellowship,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050552&idx=3&sn=fa94f3ed4de43dc4bf9a478c96966f55&chksm=bd71fb308a067226c640ef59e4e8a95ec127ef92b93240a7ca74c0570620c8b8af72303b4bac#rd
2022苏州电网新员工数据分析,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050512&idx=1&sn=aee2415e01f493282232755683b84df8&chksm=bd71fb188a06720e47b05bd4540f2babe2933b0d484510db4b75baee82b4e717443722681b6c#rd
机械式直流断路器关键技术与样机研制,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050512&idx=2&sn=7304caae3fa4dcaaaae5c7c7e059d125&chksm=bd71fb188a06720e0e8ba99fd9ee84770997d869c6291f3575ca6129e6e7df148420f56840b7#rd
设备运维新利器来啦! 福禄克 301刀锋钳表超详细拆机实测,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050469&idx=1&sn=53977e0145710a3a2dd73c71a10e7243&chksm=bd71f8ed8a0671fb103f88175d509f8b846e94fc31cc6d43040df5e10b9d312189e849589a6e#rd
电气学子！优秀！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050469&idx=2&sn=0c39ef65c9c126c4a087ee3d75cc384a&chksm=bd71f8ed8a0671fbae284144c517d94f09ed8652ee03b96134d6bb4250e36a840be083341d63#rd
电力电子技术的作用与发展简史,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050469&idx=3&sn=b2fbe9deea17e98ca0fb61fcce2bc24d&chksm=bd71f8ed8a0671fb6463eb736d564c7fe3bf904bf90ca9bf5f6528719a3911b69520d6da409a#rd
西安交通大学工业自动化教研室成立70周年纪念大会通告,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050449&idx=1&sn=14b266acedac6693b64d442ced524bcd&chksm=bd71f8d98a0671cf7b197ce9ada11db14393b3025f4722872abed5bade496b286ccc4234d463#rd
基于广义短路比的系统强度量化与提升,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050449&idx=2&sn=5c5092f43a29f88596a0e19b843d2d22&chksm=bd71f8d98a0671cf449cfd155add636af770a520103ae32eb6c6bac442043de4d6148ec43c25#rd
又一院士名单公布！智能电网信息与控制专家入选！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050449&idx=3&sn=cef02fbdad9aeea589942a4394bddb70&chksm=bd71f8d98a0671cf290e91ad7d2e751b6f55ada35eca4d46fbc5dcacd997af36459304a4e52c#rd
优秀！这一站工大，下一站清华！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050433&idx=1&sn=cf682ed653dac42930d17eeb339ac4e4&chksm=bd71f8c98a0671df32e961c704f2b24add7b9d8abfea6ab4196d669b60e383ffbc0c62fbd5c9#rd
新一代人工智能技术在新型电力系统中的探索及应用,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050433&idx=2&sn=196a76fd91bd2a2b1d8fd1f33ed8090f&chksm=bd71f8c98a0671dff7db8de512f8f9fae7c6df99c2ff160e6fdc3b16cad4a3869d975cf3b86a#rd
输配电领域近期热点快报（05.18-05.24）,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050433&idx=3&sn=373702a9f1fcd41e34f767d967cf488a&chksm=bd71f8c98a0671dfe6e3405041b0df2a2be4a3ca711d5cf024fa50fd73d8754eb29b5d174964#rd
优秀！电气工程国家奖学金获奖学生的优秀代表+4！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050351&idx=1&sn=e2c8a93d9bc83d37730f8b535f1412e2&chksm=bd71f8678a067171e82e81cb66cf0c0234d2c7c6566f23f355cdcc5ae4250a779b97297b9008#rd
关于电力系统运行控制方法论的思考,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050351&idx=2&sn=de272282b6da62c572260f6b611f5b2e&chksm=bd71f8678a067171d35ea58aff26aa3ad34ac13e2732297c33718aa3b2ef988c10664a91e9ec#rd
西门子2023Q2，中国区电气化业绩,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050351&idx=3&sn=bbd1ced8cd6442dfcfed6e925e97331f&chksm=bd71f8678a067171c50575aeb5e5274d97972acf8ba6a4f8427fe9f0b67f375a372ad55eb284#rd
电气学科评估某A类学校电气转专业情况,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050338&idx=3&sn=1eba70cbcfe1be8cdc92952ed0587aaf&chksm=bd71f86a8a06717c16e99efd21ea70ccdb5aac333e9690866bdd5223b1079ade66d383b7dceb#rd
粉丝福利，有奖调研！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050325&idx=1&sn=60303afeaacd1e2ed48e604f1d28dea2&chksm=bd71f85d8a06714b436a2f7cbaacc9b095c978319d3a6cdf290da64506c1b96f5cafb62de492#rd
「奇点能源」完成超7亿元B轮融资，致力于先进储能系统的技术研究和产品开发,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050325&idx=2&sn=aa4d3547cd41db72f231786339703deb&chksm=bd71f85d8a06714b537e7392a301fdea9635d56249edd7dbca54c85eb69c12579f0e1750b4b0#rd
输配电领域近期“大事件”：2023年电器行业系列白皮书、2023年中国低压电器市场增长分析、正泰、伊顿、ABB…,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050325&idx=3&sn=3ed269c500ef3808332a076261d9cd6c&chksm=bd71f85d8a06714bd03cb1f43c17e3da9fb101ce20091c64877823f4365d8325b77dd1ff09d4#rd
优秀！电气工程国家奖学金获奖学生的优秀代表来啦！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050311&idx=1&sn=9234dfa90dd4d54aab6b2ff606549b9d&chksm=bd71f84f8a067159e920c812599d1d2c26f35f77efc52161b351602d0063dd5d4e888fe4ba42#rd
我国抽水蓄能开发情况及储能支撑新型电力系统构建的认识与思考,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050311&idx=2&sn=88d5b1171da2aa4a7a0ecd951acaf9c2&chksm=bd71f84f8a0671595d14ccf0c6e90d094132189d80225f76eefde5abced1648c6c971e922429#rd
西门子、日立、GE、施耐德电气、ABB、等40家电气企业2022年全年财报汇总,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050311&idx=3&sn=c297ebf3fea5add9beb8b8e645d3c24a&chksm=bd71f84f8a0671594998054a83b01c5270e38e272cbfc8d44607772817a9b9437612c472195c#rd
近期实习信息汇总,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050304&idx=2&sn=c2c278933059734fac544bea552c1c13&chksm=bd71f8488a06715e040d4e742ed248aae6dc7833d36192329e0875abcb71499f3be9e25e961d#rd
新型电力系统中的功率平衡和频率动态,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050304&idx=3&sn=c2c8e8a5e57e904ca27d148d0eb2e37b&chksm=bd71f8488a06715e9fc4f71af4e8c6e2c0f9d7cf3c6bdf10eca12e2b441873455dada4547248#rd
祝贺！清华大学电气专业拟录取49人,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050289&idx=1&sn=de5e1a7dfff6a144ffe41960356d9fd4&chksm=bd71f8398a06712fd2b58e829ac70390453db3ccc7670f891947810e2fb4a55b3b05036b8e79#rd
应对新型电力系统强不确定性挑战的思考与实践,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050289&idx=2&sn=0de067b3655e689ce68586378a9b05b0&chksm=bd71f8398a06712f45d94f7297a5877f680490c4a3b0569bbaa6c1f61ad8056ce8f6e8fce530#rd
官方统计的电力人2022年平均工资来了，你被平均了多少？,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050289&idx=3&sn=3d3e0f0582e769f8816d62ae068651fd&chksm=bd71f8398a06712fa6189f8fcb11fb378bcf678a51bf04b726db43080d456dcab219e17bafe7#rd
交大电气工程学院诚邀全球英才！安家费高达200万，科研启动经费最高达600万！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050240&idx=1&sn=b8d24424781124b4761b8aac1fc35893&chksm=bd71f8088a06711e0d7c7bbc8067dbcfb31b5f8690041b7bcfd6a112cb4dd36dd4e26e4a5f28#rd
干货！近期国际EI会议集锦来啦！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050240&idx=2&sn=f2231700ccc1cd95c953d180e668371b&chksm=bd71f8088a06711e2b1e1556102a9c06df6a730ae38b54c1333785deffba655b7716525d3a20#rd
SiC MOSFET的开通暂态过程优化,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050240&idx=3&sn=f0532847a9579bdc1afbb8f92af8d753&chksm=bd71f8088a06711ea2f632ddfe5f401957bb56cf28a4f11289db5761d9db3a9c40219aace680#rd
让一座楼宇自由呼吸，需要几步？,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050190&idx=1&sn=0ee216f0f7e7749b0dbcafe37594aca9&chksm=bd71f9c68a0670d0c44953239fa3266e6b6cdff0849fd473e741c837157073996387a2ab3143#rd
祝贺！中国电机工程学会新增选17名会士,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050190&idx=2&sn=89cf3f8ef094407e9a5431c718cc85cc&chksm=bd71f9c68a0670d0ee13b03cbd4993d0d4714ecc1dcfce8a869f0f7b926d492f6b753268fef0#rd
空间电源系统及技术发展趋势浅析,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050190&idx=3&sn=4cc7c29bcfc1f31fa402d430a06a5309&chksm=bd71f9c68a0670d01d0c2a5e7558f650f11febc0d39e6aef2b38d9781832a8da2847e4e5a0fa#rd
祝贺！智能电网领域专家当选院士！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050173&idx=1&sn=c5b8c419d1291fb8da7b1e777139be46&chksm=bd71f9b58a0670a36ddf25e3dadb1d27921d5b986b73af3633e7c13899cae72b410363ca682f#rd
中国式能源现代化—实现路径及关键技术,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050173&idx=2&sn=93b9bbf9126e65659b000a7957e2b694&chksm=bd71f9b58a0670a396f337d6acb932a7cf494c4bde775c13da323bef914a328fb7c6215fff0d#rd
为什么不要轻易从电厂电网辞职，特别是那些国企、央企？,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050173&idx=3&sn=5a2cbdf6dfab37b52cc4f66a37f289e8&chksm=bd71f9b58a0670a344a3f3eefc71a11623c9e50e3fdee07150ea880b1778e6a60a171d7a4601#rd
“双营”助双赢，施耐德电气「创赢计划」报名双启动！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050112&idx=1&sn=83e3c6fcb0c2067fa679b1fc82990d1e&chksm=bd71f9888a06709e672309119252e7b8871181e670abfc889c67ec89766bac6419ffd867c5ee#rd
连续三年专业第一，奖项拿到手软是种什么体验？,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050112&idx=2&sn=69a5e4529b0d5fb9297ee78abc870902&chksm=bd71f9888a06709e8bd605a580035b5a2f61bdd8d7019f3e2d41d20156d2c06a1df918fe8fda#rd
输配电领域近期“大事件”：德力西、天正、正泰、ABB、西门子、中国中车、伊顿、华为…,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050112&idx=3&sn=c55c2c9c2213a14f4cb26cf37371613c&chksm=bd71f9888a06709e4d3a328dba89380ef8d25c4e7815b43ecf358acc3b920a75a88af9655fcc#rd
从三峡大学到清华大学，优秀！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050098&idx=1&sn=4ac923b7b94b54b385aeab64877136fc&chksm=bd71f97a8a06706cb23209c865b7ecc095cd303fc1851e8b3d83178219fb0f7dbeea49aa9834#rd
关于储能在新型电力中应用定位的思考,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050098&idx=2&sn=ae9e2cbc641dedcccd395410bdaf995a&chksm=bd71f97a8a06706c7a53c237cd09895076984e09431592d46c3da512a4b9d9629a6dc8536c9d#rd
速看！985名校“应用物理+电气工程”双学士学位复合型人才培养项目成功获批,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651050098&idx=3&sn=5ad4bd3354c3e6d525bc30508b2241b2&chksm=bd71f97a8a06706c0597eba2b8bcddf146b360bc57c905ce4d077d560f5f28991e48795639ab#rd
